,id,listing_url,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
1539,5675975,https://www.airbnb.com/rooms/5675975,Wonderful balcony in Florence,5560586,Pietro,2013-03-21,"Florence, Tuscany, Italy",3,Campo di Marte,43.77065,11.27842,Entire home/apt,4,2.0,$105.00,1,1,1,1,11,0,,t,3,1.48
1540,5678522,https://www.airbnb.com/rooms/5678522,Apartment - cozy loft,14029388,Francesca,2014-04-08,"Florence, Tuscany, Italy",1,Rifredi,43.79261,11.2363,Entire home/apt,4,1.0,$48.00,6,36,66,66,1,0,,f,1,0.63
1541,5679987,https://www.airbnb.com/rooms/5679987,La Casa del Giullare,23238653,Giacomo,2014-11-02,"Florence, Tuscany, Italy",2,Centro Storico,43.77576,11.26231,Entire home/apt,2,1.0,$45.00,1,1,1,49,0,0,,f,2,3.83
1542,5688182,https://www.airbnb.com/rooms/5688182,Camera nel cuore di Firenze,29493184,Borgo,2015-03-17,"Florence, Tuscany, Italy",1,Centro Storico,43.77419,11.2631,Private room,2,1.0,$60.00,0,0,0,0,0,0,,t,1,1.48
1543,5693309,https://www.airbnb.com/rooms/5693309,PopArt Apartment,12365317,Fabio,2014-02-18,"Florence, Tuscany, Italy",3,Campo di Marte,43.78473,11.26663,Entire home/apt,2,,$75.00,10,40,70,160,1,1,,f,3,0.13
1544,5695096,https://www.airbnb.com/rooms/5695096,STAY in FLORENCE S. Maria Novella,14202055,M&B Florence,2014-04-12,"Florence, Tuscany, Italy",8,Centro Storico,43.77937,11.24339,Entire home/apt,9,5.0,$169.00,19,49,79,79,0,0,,f,7,0.23
1545,5699519,https://www.airbnb.com/rooms/5699519,FANTASTIC APARTMENT NORTH FLORENCE !,11808313,Andrea,2014-01-31,"Florence, Tuscany, Italy",1,Rifredi,43.79782,11.17377,Entire home/apt,4,1.0,$51.00,11,41,71,346,11,1,,f,1,1.65
1546,5703006,https://www.airbnb.com/rooms/5703006,:-)Uffizi Central Vintage Apartment,29567322,Emanuela,2015-03-18,"Florence, Tuscany, Italy",2,Centro Storico,43.76742,11.25877,Entire home/apt,2,1.0,$56.00,0,0,0,15,0,0,,t,2,0.73
1547,5703757,https://www.airbnb.com/rooms/5703757,PONTE VECCHIO Guelfo -Bright 3 bedroom w/ Balcony,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.76753,11.2526,Entire home/apt,6,3.0,$364.00,27,57,81,259,0,0,048017LTN3979,t,125,0.46
1548,5704167,https://www.airbnb.com/rooms/5704167,Cozy studio in historical center,29504887,Marco,2015-03-17,"Bagno a Ripoli, Tuscany, Italy",3,Centro Storico,43.77539,11.25154,Entire home/apt,2,1.0,$60.00,5,16,16,217,18,5,,f,2,3.16
1549,5706489,https://www.airbnb.com/rooms/5706489,M&B HOUSE 4 - Center of Firenze,14202055,M&B Florence,2014-04-12,"Florence, Tuscany, Italy",8,Centro Storico,43.7811,11.24559,Private room,2,1.0,$35.00,21,51,81,81,27,0,,t,7,4.92
1550,5707519,https://www.airbnb.com/rooms/5707519,Huge Apartment With Monument View,28082696,Caterina,2015-02-21,"Florence, Tuscany, Italy",3,Centro Storico,43.774834,11.252489,Entire home/apt,8,4.0,$400.00,22,23,23,23,0,0,,f,3,0.03
1551,5708327,https://www.airbnb.com/rooms/5708327,Cozy studio apartment,4338482,Laura,2012-12-06,"Florence, Tuscany, Italy",1,Centro Storico,43.78518,11.23139,Entire home/apt,1,1.0,$56.00,0,0,16,291,0,0,,f,1,0.19
1552,5711212,https://www.airbnb.com/rooms/5711212,M&B HOUSE 1 - Santa Maria Novella,14202055,M&B Florence,2014-04-12,"Florence, Tuscany, Italy",8,Centro Storico,43.78116,11.24328,Private room,2,1.0,$32.00,18,47,77,77,40,1,,t,7,4.92
1553,5714526,https://www.airbnb.com/rooms/5714526,Apartment in the very center!,29504887,Marco,2015-03-17,"Bagno a Ripoli, Tuscany, Italy",3,Centro Storico,43.77569,11.25158,Entire home/apt,2,1.0,$52.00,13,36,66,331,12,0,,f,2,2.44
1554,5724515,https://www.airbnb.com/rooms/5724515,"B&B Prestigia ""Antinori Room""",29680504,Prestigia,2015-03-20,IT,5,Centro Storico,43.77165,11.25385,Private room,2,1.0,$641.00,0,0,0,0,0,0,,t,5,0.02
1555,5724593,https://www.airbnb.com/rooms/5724593,"B&B Prestigia ""Ricasoli Room""",29680504,Prestigia,2015-03-20,IT,5,Centro Storico,43.77322,11.25368,Private room,3,1.0,$641.00,0,11,41,316,0,0,,t,5,0.02
1556,5724665,https://www.airbnb.com/rooms/5724665,"B&B Prestigia "" Medici Room""",29680504,Prestigia,2015-03-20,IT,5,Centro Storico,43.77132,11.25359,Private room,3,1.0,$584.00,0,0,0,0,0,0,,t,5,0.02
1557,5724737,https://www.airbnb.com/rooms/5724737,"B&B Prestigia ""Frescobaldi Room""",29680504,Prestigia,2015-03-20,IT,5,Centro Storico,43.77247,11.25453,Private room,3,1.0,$641.00,0,0,0,0,0,0,,t,5,0.04
1558,5724977,https://www.airbnb.com/rooms/5724977,"B&B Prestigia ""Cavalcanti Room""",29680504,Prestigia,2015-03-20,IT,5,Centro Storico,43.77337,11.25544,Private room,1,1.0,$529.00,0,0,0,0,0,0,,t,5,0.02
1559,5725086,https://www.airbnb.com/rooms/5725086,Uffizi apartment,5700221,Federico,2013-03-31,"Florence, Tuscany, Italy",47,Centro Storico,43.76836,11.2552,Entire home/apt,4,1.0,$86.00,19,19,19,196,1,1,,t,48,1.31
1560,5725538,https://www.airbnb.com/rooms/5725538,Wonderful apartment in the hearth of Oltrarno!!,129216,Cristina,2010-05-21,"Florence, Tuscany, Italy",18,Centro Storico,43.76501,11.24689,Entire home/apt,4,1.0,$133.00,9,22,36,224,4,0,,t,12,0.86
1561,5725753,https://www.airbnb.com/rooms/5725753,Castellani Apartment,5700221,Federico,2013-03-31,"Florence, Tuscany, Italy",47,Centro Storico,43.76917,11.25697,Entire home/apt,3,1.0,$79.00,14,14,14,191,2,0,,t,48,1.59
1562,5731482,https://www.airbnb.com/rooms/5731482,PONTE VECCHIO,4350019,Alessio,2012-12-07,"Florence, Tuscany, Italy",1,Centro Storico,43.76968,11.25299,Entire home/apt,4,1.0,$100.00,0,0,0,0,0,0,,f,1,0.6
1563,5731581,https://www.airbnb.com/rooms/5731581,Ponte Vecchio Terrace,5967101,Marusca  E Marta,2013-04-17,"Florence, Tuscany, Italy",5,Centro Storico,43.76864,11.25324,Entire home/apt,2,1.0,$99.00,22,52,82,339,0,0,,t,2,1.16
1564,5732176,https://www.airbnb.com/rooms/5732176,New Studio in Florence- Monolocale Centro Firenze,29723832,Marcela,2015-03-21,"Florence, Tuscany, Italy",3,Centro Storico,43.774212,11.246973,Entire home/apt,2,1.0,$85.00,21,51,81,279,0,0,,f,1,0.17
1565,5732355,https://www.airbnb.com/rooms/5732355,Appartamento centro firenze,29724738,Riccardo,2015-03-21,IT,1,Centro Storico,43.77073,11.24134,Private room,4,1.0,$50.00,29,59,89,364,0,0,,f,1,
1566,5737345,https://www.airbnb.com/rooms/5737345,M&B HOUSE 3 - Center of Florence,14202055,M&B Florence,2014-04-12,"Florence, Tuscany, Italy",8,Centro Storico,43.78136,11.24471,Private room,2,1.0,$34.00,22,52,82,82,26,0,,t,7,4.7
1567,5737475,https://www.airbnb.com/rooms/5737475,M&B HOUSE 2 - Center of Florence,14202055,M&B Florence,2014-04-12,"Florence, Tuscany, Italy",8,Centro Storico,43.77958,11.24476,Private room,1,1.0,$26.00,23,53,83,83,46,2,,t,7,5.08
1568,5741330,https://www.airbnb.com/rooms/5741330,Attic in the heart of Firenze,14215932,Ilaria,2014-04-13,"Florence, Tuscany, Italy",5,Centro Storico,43.76946,11.26059,Entire home/apt,2,1.0,$99.00,3,3,3,3,0,0,,f,1,1.79
1569,5742381,https://www.airbnb.com/rooms/5742381,La Piazzetta a bright Florence apt.,10572361,Valeria,2013-12-11,"Florence, Tuscany, Italy",1,Centro Storico,43.7708,11.26231,Entire home/apt,4,1.0,$82.00,0,0,0,236,0,0,,f,1,0.32
1570,5744926,https://www.airbnb.com/rooms/5744926,New !Homey Alfani lodging .,16825549,Chiara,2014-06-15,"Florence, Tuscany, Italy",2,Centro Storico,43.77588,11.2593,Entire home/apt,5,3.0,$74.00,4,4,4,4,5,0,,t,2,1.14
1571,5745043,https://www.airbnb.com/rooms/5745043,Quiet Apt + garage next to the historic center,4263546,Chiara,2012-11-27,"Florence, Tuscany, Italy",19,Centro Storico,43.78001,11.23956,Entire home/apt,4,1.0,$76.00,4,27,57,327,47,5,048017LTN0114,t,23,6.12
1572,5745582,https://www.airbnb.com/rooms/5745582,"Apartment, Close to Center, 2 Bedroom 2Bathroom x°",9661617,Luigi,2013-10-27,"Scandicci, Tuscany, Italy",1,Isolotto Legnaia,43.77428,11.23356,Entire home/apt,4,2.0,$200.00,0,0,0,0,0,0,,f,1,1.1
1573,5746335,https://www.airbnb.com/rooms/5746335,100m. piazza Signoria apartment,29805955,Riccardo,2015-03-22,"Florence, Tuscany, Italy",1,Centro Storico,43.76752,11.25771,Entire home/apt,3,2.0,$90.00,11,11,11,180,0,0,,f,1,0.15
1574,5752196,https://www.airbnb.com/rooms/5752196,Horti Annalenae,29841822,Anna E Isabella,2015-03-23,"Florence, Tuscany, Italy",2,Centro Storico,43.76311,11.24438,Entire home/apt,6,3.0,$227.00,20,50,80,213,15,0,,t,2,2.76
1575,5752465,https://www.airbnb.com/rooms/5752465,Charme room with private bathroom,3543667,Tamara,2012-09-12,"Florence, Tuscany, Italy",6,Centro Storico,43.76763,11.244,Private room,2,1.0,$67.00,0,0,0,230,0,0,,f,5,0.27
1576,5753241,https://www.airbnb.com/rooms/5753241,Lamarmora Apartment | Florence City Center,27158459,Clarissa,2015-02-03,"Florence, Tuscany, Italy",0,Centro Storico,43.78122,11.26076,Entire home/apt,4,2.0,$65.00,20,34,35,139,9,0,,t,1,1.33
1577,5753812,https://www.airbnb.com/rooms/5753812,CHARMING AND QUAINT APARTMENT,21389140,Claudia,2014-09-16,"Montespertoli, Toscana, Italy",1,Centro Storico,43.77782,11.25275,Entire home/apt,4,2.0,$30.00,0,0,0,0,0,0,,t,1,2.24
1578,5755842,https://www.airbnb.com/rooms/5755842,Deliziosa Casina Ponte Vecchio,29858935,Tommaso,2015-03-23,"Florence, Tuscany, Italy",1,Centro Storico,43.76531,11.25532,Entire home/apt,3,1.0,$35.00,29,59,89,364,0,0,,f,1,0.83
1579,5756691,https://www.airbnb.com/rooms/5756691,Large comfy room in the centre of Florence,29862464,Giovanni,2015-03-23,"Florence, Tuscany, Italy",1,Centro Storico,43.77924,11.25842,Private room,2,1.0,$72.00,19,49,79,353,0,0,,f,1,
1580,5757233,https://www.airbnb.com/rooms/5757233,"Luxury apartment , near the center",29864774,Anisia,2015-03-23,"Florence, Tuscany, Italy",2,Centro Storico,43.75879,11.2412,Entire home/apt,4,2.0,$59.00,0,0,0,0,0,0,,f,2,0.01
1581,5757794,https://www.airbnb.com/rooms/5757794,LUXURY APT IN THE CITY CENTER,10170058,Martina,2013-11-21,"Riviera Beach, Florida, United States",2,Centro Storico,43.76737,11.25128,Entire home/apt,3,2.0,$122.00,25,55,85,357,9,0,,f,1,1.58
1582,5758244,https://www.airbnb.com/rooms/5758244,JOY OF FLORENCE  Double Room in a designer home,2778242,Fiamma,2012-06-29,"Florence, Tuscany, Italy",1,Centro Storico,43.7614,11.2393,Private room,2,1.0,$30.00,0,0,0,0,0,0,,f,1,1.83
1583,5769150,https://www.airbnb.com/rooms/5769150,Serragli TERRACE with 360' views!,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189,Centro Storico,43.76785,11.24585,Entire home/apt,4,1.0,$209.00,0,0,0,0,2,0,048017LTN3957,t,125,0.62
1584,5769170,https://www.airbnb.com/rooms/5769170,Elegant and cozy apartment,29930025,Massimo,2015-03-24,"Florence, Tuscany, Italy",2,Centro Storico,43.7702,11.26216,Entire home/apt,4,2.0,$125.00,0,1,18,252,0,0,,f,1,0.16
1585,5769183,https://www.airbnb.com/rooms/5769183,ANGUILLARA - Huge flat in the heart of Florence,4614096,Cristina,2013-01-07,"Florence, Tuscany, Italy",24,Centro Storico,43.76889,11.25699,Entire home/apt,6,3.0,$335.00,12,26,26,26,1,0,,t,20,0.21
1586,5772594,https://www.airbnb.com/rooms/5772594,Nuovissimo bilocale fuori porta,29948712,Claudia,2015-03-24,"Florence, Tuscany, Italy",1,Gavinana Galluzzo,43.74012,11.23335,Entire home/apt,4,1.0,$100.00,9,37,67,335,0,0,,f,1,0.03
1587,5776344,https://www.airbnb.com/rooms/5776344,Tipical Central Flat,13522401,Alessia,2014-03-25,"Santa Cristina, Tuscany, Italy",2,Centro Storico,43.78041,11.25636,Entire home/apt,4,3.0,$40.00,0,0,0,0,12,0,,t,2,0.72
1588,5781110,https://www.airbnb.com/rooms/5781110,Amazing one bedroom,29204555,Roberta,2015-03-12,"Florence, Tuscany, Italy",10,Centro Storico,43.76613,11.24151,Entire home/apt,5,1.0,$63.00,0,0,0,0,0,0,,f,6,1.42
1589,5785509,https://www.airbnb.com/rooms/5785509,Uffizi Vintage Apartment + dinner,29567322,Emanuela,2015-03-18,"Florence, Tuscany, Italy",2,Centro Storico,43.76786,11.25916,Entire home/apt,2,1.0,$51.00,0,0,0,15,0,0,,t,2,1.07
1590,5788199,https://www.airbnb.com/rooms/5788199,Palazzo Apartment in Santo Spirito,30032114,Viktoria & William,2015-03-26,"Malmö, Skåne County, Sweden",1,Centro Storico,43.76763,11.2476,Entire home/apt,2,1.0,$50.00,0,0,0,0,2,0,,f,1,0.39
1591,5789231,https://www.airbnb.com/rooms/5789231,rifugio Sant'Ambrogio,9164915,Giulia,2013-10-01,"Florence, Tuscany, Italy",2,Centro Storico,43.77126,11.26669,Entire home/apt,4,,$77.00,23,53,83,358,0,0,,f,1,0.34
1592,5791167,https://www.airbnb.com/rooms/5791167,Santa Maria Novella Views From Apartment Near Train Station,9905991,Gaia,2013-11-09,"Florence, Tuscany, Italy",2,Centro Storico,43.77486,11.25009,Entire home/apt,4,2.0,$120.00,0,0,0,197,0,0,,f,2,2.82
1593,5791194,https://www.airbnb.com/rooms/5791194,Sweet Santa Maria Novella Place,9905991,Gaia,2013-11-09,"Florence, Tuscany, Italy",2,Centro Storico,43.7737,11.24914,Entire home/apt,3,1.0,$50.00,0,0,16,291,0,0,,f,2,2.69
1594,5796026,https://www.airbnb.com/rooms/5796026,Apartment near Palazzo Pitti.,30070066,Moma,2015-03-26,"Florence, Tuscany, Italy",1,Centro Storico,43.76735,11.24676,Entire home/apt,3,1.0,$50.00,0,0,0,0,0,0,,t,1,1.22
1595,5801912,https://www.airbnb.com/rooms/5801912,"Arnolfo b&b Florance ""Perseo""",30101147,Giovanna,2015-03-27,"Florence, Tuscany, Italy",3,Centro Storico,43.76809,11.25709,Hotel room,2,1.0,$60.00,6,36,66,341,0,0,,t,3,0.44
1596,5803622,https://www.airbnb.com/rooms/5803622,"Arnolfo b&b Florence ""Biancone""",30101147,Giovanna,2015-03-27,"Florence, Tuscany, Italy",3,Centro Storico,43.76805,11.25918,Hotel room,2,1.0,$50.00,4,34,64,339,0,0,,f,3,2.68
1597,5818521,https://www.airbnb.com/rooms/5818521,Ponte Vecchio Flat,28328041,Lucio,2015-02-25,"Firenze, Toscana, Italy",1,Centro Storico,43.76744,11.25195,Entire home/apt,2,1.0,$65.00,0,21,51,51,0,0,,f,1,1.4
1598,5827985,https://www.airbnb.com/rooms/5827985,"GARAGE FREE, FLORENCE 600 mt CENTER",30219524,Alessandro,2015-03-29,"Lastra a Signa, Toscana, Italy",2,Centro Storico,43.78075,11.24349,Entire home/apt,5,1.0,$85.00,0,0,0,0,0,0,,t,2,1.52
1599,5829248,https://www.airbnb.com/rooms/5829248,Cozy Room With Balcony Steps From Santa Croce,13557585,Maria Cristina,2014-03-26,"Florence, Tuscany, Italy",0,Centro Storico,43.76901,11.26295,Private room,2,1.0,$85.00,15,45,71,327,1,0,,t,5,0.07
1600,5830018,https://www.airbnb.com/rooms/5830018,CasaFirenze,30261606,Stefano,2015-03-30,"Florence, Tuscany, Italy",1,Centro Storico,43.78747,11.23055,Private room,2,1.0,$35.00,0,0,0,0,0,0,,f,1,0.17
1601,5831373,https://www.airbnb.com/rooms/5831373,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6,Centro Storico,43.77239,11.2499,Hotel room,2,1.0,$87.00,5,33,50,97,8,1,,t,4,3.15
1602,5833482,https://www.airbnb.com/rooms/5833482,"Beautiful,comfortable in the center",30279695,Simone,2015-03-30,"Florence, Tuscany, Italy",1,Centro Storico,43.75992,11.24154,Entire home/apt,5,2.0,$200.00,0,0,0,240,0,0,,f,1,0.11
1603,5834540,https://www.airbnb.com/rooms/5834540,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6,Centro Storico,43.77239,11.2499,Hotel room,2,1.0,$87.00,3,30,46,93,48,3,,t,4,3.11
1604,5834929,https://www.airbnb.com/rooms/5834929,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6,Centro Storico,43.7723,11.25005,Hotel room,2,1.0,$87.00,7,31,45,92,42,6,,t,4,2.4
1605,5835622,https://www.airbnb.com/rooms/5835622,Dorotea Suite in Florence,3685265,Bacci,2012-09-26,"Prato, Tuscany, Italy",3,Isolotto Legnaia,43.77308,11.23287,Entire home/apt,2,1.0,$79.00,0,0,0,0,1,0,,t,1,5.35
1606,5836211,https://www.airbnb.com/rooms/5836211,"TAT openspace T2 (13' centro, 4' aeroporto) FI",30296997,Giò,2015-03-30,IT,1,Rifredi,43.79198,11.21802,Entire home/apt,2,1.0,$50.00,23,53,83,173,3,0,,f,1,1.17
1607,5841557,https://www.airbnb.com/rooms/5841557,"Depandance ""Giardino di Trilly """,30328500,Lucia,2015-03-31,"Florence, Tuscany, Italy",1,Rifredi,43.79263,11.24555,Entire home/apt,3,,$49.00,25,55,85,314,5,0,,f,1,3.31
1608,5842206,https://www.airbnb.com/rooms/5842206,BIGI APARTMENT,22976414,Gherardo E Federica,2014-10-26,"Florence, Tuscany, Italy",1,Campo di Marte,43.77489,11.27825,Entire home/apt,4,1.0,$51.00,0,0,0,0,0,0,,t,1,0.14
1609,5848943,https://www.airbnb.com/rooms/5848943,Really 15 min from the centre of Florence,30368150,Lorenzo,2015-03-31,"Florence, Tuscany, Italy",1,Rifredi,43.79366,11.22102,Entire home/apt,4,1.0,$50.00,0,0,0,154,0,0,,t,1,3.7
1610,5852304,https://www.airbnb.com/rooms/5852304,B&B AmCollectionFlorence,30268298,Alberto,2015-03-30,"Florence, Tuscany, Italy",6,Centro Storico,43.77239,11.2499,Hotel room,2,1.0,$87.00,10,32,49,96,16,0,,t,4,2.62
1611,5854400,https://www.airbnb.com/rooms/5854400,RENASCENTIA APARTMENT 3,3170412,Luca,2012-08-06,"Florence, Tuscany, Italy",16,Centro Storico,43.77058,11.25558,Entire home/apt,8,3.0,$169.00,11,38,38,138,17,2,,t,13,3.98
1612,5865790,https://www.airbnb.com/rooms/5865790,Creativity and magic in Florence,8343063,Matteo,2013-08-23,"Florence, Tuscany, Italy",3,Isolotto Legnaia,43.77165,11.23405,Entire home/apt,6,2.0,$200.00,23,53,83,94,0,0,,t,2,2.79
1613,5869187,https://www.airbnb.com/rooms/5869187,Luxury home in downtown Florence,30475009,Emanuela,2015-04-02,"Prato, Tuscany, Italy",2,Centro Storico,43.76626,11.24875,Entire home/apt,5,3.0,$143.00,17,47,77,336,14,2,048017LTN0786,t,1,2.8
1614,5877496,https://www.airbnb.com/rooms/5877496,Nice room in citycenter with private toilet,30521907,Carlotta,2015-04-03,"Florence, Tuscany, Italy",2,Centro Storico,43.7819,11.26133,Private room,1,1.0,$56.00,0,13,43,318,0,0,,f,1,0.37
1615,5878425,https://www.airbnb.com/rooms/5878425,TERRACE WITH VIEW ON THE DOME,5095014,Katia,2013-02-15,"Florence, Tuscany, Italy",2,Centro Storico,43.7742,11.25692,Entire home/apt,2,1.0,$226.00,25,55,85,356,25,1,,t,2,3.71
1616,5883246,https://www.airbnb.com/rooms/5883246,Beautiful house in centre Florence,30552107,Debora,2015-04-03,"Calci, Tuscany, Italy",1,Centro Storico,43.77272,11.26566,Entire home/apt,4,2.0,$46.00,5,18,29,284,41,2,,t,1,3.96
1617,5883328,https://www.airbnb.com/rooms/5883328,'Allegretto' Welcoming one-bedroom apartment,30117249,Alessandro,2015-03-27,"Florence, Tuscany, Italy",1,Centro Storico,43.78429,11.23135,Entire home/apt,5,1.0,$69.00,0,14,44,312,0,0,,f,1,0.81
1618,5889940,https://www.airbnb.com/rooms/5889940,Cupola Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5,Centro Storico,43.76956,11.25421,Entire home/apt,3,1.0,$161.00,21,21,35,310,0,0,,t,5,1.2
1619,5890916,https://www.airbnb.com/rooms/5890916,APARTMENT IN THE HEART OF FLORENCE,28267270,Sandra,2015-02-24,"Lastra a Signa, Toscana, Italy",2,Centro Storico,43.76804,11.25811,Entire home/apt,5,2.0,$85.00,22,52,82,354,7,0,,t,1,1.06
1620,5896253,https://www.airbnb.com/rooms/5896253,Lovely Apartment in the city center,22237480,Alessia,2014-10-07,"Camaiore, Tuscany, Italy",2,Centro Storico,43.78155,11.25984,Entire home/apt,3,1.0,$90.00,1,8,24,114,0,0,,f,1,0.15
1621,5902914,https://www.airbnb.com/rooms/5902914,"Apartment  2 rooms, 4 beds, a free parking.",30637010,Paola,2015-04-05,"Florence, Tuscany, Italy",2,Isolotto Legnaia,43.76796,11.22164,Entire home/apt,4,2.0,$65.00,0,4,34,291,13,0,,t,1,2.16
1622,5907636,https://www.airbnb.com/rooms/5907636,SINGLE BEDROOM IN THE CITY CENTER,30116759,Mauro,2015-03-27,"Florence, Tuscany, Italy",2,Centro Storico,43.78076,11.25751,Private room,1,1.0,$27.00,1,24,52,54,25,4,,t,2,4.94
1623,5908091,https://www.airbnb.com/rooms/5908091,single bedroom,30116759,Mauro,2015-03-27,"Florence, Tuscany, Italy",2,Centro Storico,43.78,11.25792,Private room,1,1.0,$25.00,7,20,34,34,11,1,,t,2,5.35
1624,5908373,https://www.airbnb.com/rooms/5908373,Centro Storico Santa Maria Novella,15569761,Massimiliano,2014-05-15,"Florence, Tuscany, Italy",1,Centro Storico,43.77581,11.24901,Entire home/apt,6,1.0,$127.00,0,0,0,0,0,0,,f,1,0.01
1625,5908839,https://www.airbnb.com/rooms/5908839,Palazzo Vecchio Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5,Centro Storico,43.7696,11.25426,Entire home/apt,3,1.0,$161.00,21,21,35,310,14,1,,t,5,1.89
1626,5909147,https://www.airbnb.com/rooms/5909147,Uffizi Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5,Centro Storico,43.76873,11.25389,Entire home/apt,3,1.0,$161.00,21,21,35,310,12,1,,t,5,1.49
1627,5909451,https://www.airbnb.com/rooms/5909451,Pitti Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5,Centro Storico,43.76882,11.25332,Entire home/apt,2,1.0,$161.00,20,20,34,309,7,0,,t,5,2.02
1628,5909749,https://www.airbnb.com/rooms/5909749,Old Bridge Suite,29313439,Bita,2015-03-14,"Florence, Tuscany, Italy",5,Centro Storico,43.76906,11.25542,Entire home/apt,3,1.0,$161.00,18,18,32,307,1,0,,t,5,0.83
1629,5923730,https://www.airbnb.com/rooms/5923730,San Lorenzo Ariento Apartment,7262932,Claudia,2013-07-03,"Florence, Tuscany, Italy",2,Centro Storico,43.77548,11.2522,Entire home/apt,6,2.0,$109.00,10,33,55,325,39,5,,t,2,4.55
1630,5927966,https://www.airbnb.com/rooms/5927966,A Firenze SerenaMente,30657319,Serena,2015-04-05,"Florence, Tuscany, Italy",3,Rifredi,43.81225,11.23257,Private room,3,1.0,$48.00,12,42,72,347,0,0,,f,2,0.26
1631,5927968,https://www.airbnb.com/rooms/5927968,nice apartement in the city center,30779305,Nicoletta,2015-04-07,"Pisa, Toscana, Italy",5,Centro Storico,43.77213,11.26661,Entire home/apt,4,1.0,$90.00,0,0,0,0,5,0,,t,5,0.92
1632,5928649,https://www.airbnb.com/rooms/5928649,My Home Firenze - Fortezza da Basso,12256114,Roberto,2014-02-15,"Florence, Tuscany, Italy",1,Rifredi,43.78333,11.25847,Entire home/apt,4,1.0,$60.00,0,0,0,16,0,0,,f,1,3.64
